total_gasto;media_gasto;qtd_transacoes;max_gasto
-0.056979403611439265;-0.2549906990558598;-0.28635045726554104;-0.4061597451464737
-0.05535703989741346;-0.2524030428980742;-0.19647530583797784;-0.38643930633729556
-0.011750578780741976;-0.07875490341082536;-0.00773748784009516;-0.057058837368916544
0.009284768555694033;-0.09114339292260629;0.15403778472951857;-0.043158385051201176
-0.05062024297861358;-0.16233327341511702;-0.2234378512662468;-0.3330894301655536
-0.04917355222776585;-0.11776269256624994;-0.23242536640900313;-0.2975563188074343
-0.051918906981684276;-0.21468302799885008;-0.18748779069522153;-0.3315019668897985
-0.04531255318703361;-0.13865825063082113;-0.18748779069522153;-0.2613266892421869
0.02644333165903969;0.055158448794211494;0.019225057588173795;0.22455244732041532
0.08547809226137934;-0.21860474758481843;2.8682673578419267;-0.16250656618670395
-0.007520914359608324;-0.04623232255249074;-0.0257125181256078;0.11772450144187721
-0.04489310964579419;0.006885400917520558;-0.24141288155175944;-0.10896439971238066
0.07035378312499295;0.009379236825816723;0.2618879664425944;0.35325875651487804
0.11109925926559369;-0.17310621423772207;1.7628029952828996;-0.10509722807157759
-0.051900112276016756;-0.09430395600556322;-0.25938791183727206;-0.11729697949090663
